Date,Country,Region,Plastic_Waste_Tons,Plastic_Recycled_Tons,Burned_Waste_Tons,Illegal_Dumping_Cases,Trees_Cut,Deforestation_Area_Ha,Forest_Fires_Reported
2021/5/22,Nigeria,Rural,1075.77,766.98,558.24,3,827,3.6,0
2023/12/20,Brazil,Mountain,1906.83,1050.29,63.49,3,101,6.69,0
2022/6/15,India,Rural,2238.99,286.53,1453.47,4,237,6.37,1
2022/6/18,Indonesia,Urban,1841.66,368.54,573.94,1,993,1.79,2
2022/12/9,Germany,Mountain,4329.17,175.85,1151.34,4,200,3.49,2
2022/12/6,Indonesia,Forest,5257.73,198.59,923.68,4,293,17.2,1
2023/6/2,Russia,Mountain,1330.9,251.27,3386.34,2,850,11.99,2
2020/11/21,Brazil,Urban,705.82,1193.03,1053.85,4,540,7.17,2
2022/1/15,China,Mountain,6315.38,268.73,2073.8,6,176,10.77,2
2022/2/2,Philippines,Rural,3724.54,36.8,747.25,6,766,5.6,1
2021/8/2,USA,Rural,3540.85,939.59,457.96,2,458,11.88,2
2022/3/4,USA,Forest,1039.48,42.47,1502.58,2,867,1.96,2
2022/4/17,Brazil,Mountain,3044.86,570.7,537.04,0,918,18.1,0
2021/11/23,Russia,Rural,1852.72,447.25,1810.96,3,661,5.19,2
2023/10/22,USA,Mountain,1572.98,421.13,316.56,1,393,16.47,2
2023/5/9,Germany,Coastal,1570.88,103.41,1354.96,5,640,13.37,1
2020/4/17,USA,Rural,2408.29,852.89,1030.98,5,744,10.7,0
2023/7/16,Nigeria,Mountain,4422.99,264.63,2941.69,3,147,18.63,1
2023/8/18,Brazil,Suburban,6655.14,1125.59,1462.79,2,117,3.56,1
2021/11/16,Russia,Rural,1197.21,892.89,935.89,3,895,2.83,2
2020/5/14,India,Suburban,1931.98,1661.54,1915.1,4,949,6.78,2
2021/11/6,Philippines,Coastal,1542.29,657.33,61.93,2,77,16.69,0
2020/7/12,Brazil,Coastal,2295.24,949.77,1604.91,3,78,1.19,3
2023/2/16,Germany,Rural,1395.64,325.82,1713.1,2,899,5.17,1
2023/10/21,Germany,Coastal,938.36,264.59,1860.97,2,683,8.78,2
2022/3/2,Philippines,Rural,1198.58,907.56,1763.63,1,261,14.4,0
2021/8/4,Mexico,Urban,1052.57,750.15,1554.79,1,737,6.34,1
2021/5/31,Indonesia,Suburban,1483.97,456.69,777.16,5,666,9.24,1
2024/1/22,Germany,Forest,492.89,393.51,1179.54,2,529,7.07,1
2023/9/6,India,Urban,1069.72,162.3,604.3,5,121,2.3,2
2023/5/19,Mexico,Coastal,2279.09,447.96,491.7,2,540,14.9,0
2020/11/3,India,Rural,2266.97,435.65,805.45,1,159,9.5,2
2021/11/13,Mexico,Urban,2014.46,1597.73,893.88,5,162,16.34,0
2020/6/15,Russia,Mountain,4169.21,842.16,1406.83,4,446,14.05,0
2023/4/8,Philippines,Mountain,2344.44,660.25,2625.36,3,281,1.63,1
2023/9/21,Germany,Mountain,4078.74,716.3,2045.63,1,92,10.25,2
2020/10/16,Mexico,Rural,6658.34,1852.35,1321.66,6,314,19.82,0
2021/12/17,Indonesia,Coastal,3098.03,385.01,2397.58,2,857,6.5,3
2021/9/27,Philippines,Rural,495.37,329.12,1062.1,3,95,10.11,0
2023/9/5,Indonesia,Coastal,2073.84,1949.79,1572.66,0,619,13.21,1
2023/12/1,Indonesia,Forest,1855.38,1078.27,779.7,3,274,4.44,1
2023/9/18,Brazil,Rural,4673.84,302.35,1040.32,4,701,14.2,1
2022/3/13,Russia,Suburban,1526.81,1986.26,843.13,4,150,13.37,1
2020/9/21,Philippines,Forest,828.49,421.04,205.3,4,330,7.81,0
2023/5/3,Philippines,Rural,1122.95,421.27,210.76,0,287,6.05,1
2023/12/22,Nigeria,Forest,514.69,117.07,284.73,4,650,18.42,1
2020/6/22,Mexico,Forest,5970.17,162.87,1328.95,5,295,2.98,1
2021/9/26,Russia,Rural,1691.08,1282.13,2666.68,3,961,8.92,0
2023/2/18,Russia,Urban,565.52,516.02,2391.38,2,740,15.46,1
2022/2/10,Philippines,Mountain,4954.21,570.09,1585.19,3,941,3.39,0
2023/8/10,USA,Forest,5511.89,1597.65,668.92,5,792,18.69,0
2021/11/3,China,Mountain,1903.36,899.73,477.66,0,148,10.76,0
2020/9/18,Russia,Rural,468.05,164.66,1150.45,4,776,10.34,3
2023/10/4,Nigeria,Forest,1146.02,1483.57,653.61,1,249,8.77,4
2023/12/10,China,Mountain,1400.02,1324.85,257.83,6,305,17.42,0
2023/11/4,Germany,Mountain,1735.05,517.5,411.2,3,486,18.99,1
2022/12/14,Indonesia,Coastal,638.17,129.68,774.7,4,543,7.91,0
2020/7/10,Indonesia,Urban,3274.55,809.64,2603.39,1,485,11.08,0
2023/8/16,Russia,Suburban,158.37,207.31,176.26,4,756,6.65,1
2023/10/5,Philippines,Mountain,3643.58,457.62,328.35,6,941,7.68,1
2022/5/17,Mexico,Suburban,4173.53,490.07,830.93,2,73,1.05,1
2022/11/7,China,Rural,1242.38,227.68,527.85,6,412,15.83,2
2022/1/11,Mexico,Rural,1585.17,1653.46,1447.54,4,319,19.4,1
2020/2/7,Nigeria,Coastal,4525.43,298.5,850.81,4,839,15.51,2
2022/1/12,Mexico,Mountain,2680.89,1574.54,252.61,3,787,10.61,1
2021/9/24,USA,Forest,1279.13,647.93,666.04,3,277,16.64,2
2021/1/4,USA,Rural,1406,109.19,1189.36,2,177,17.23,2
2021/3/14,USA,Forest,2418.06,525.15,1718.1,3,592,11.12,5
2021/11/30,Philippines,Rural,5621.12,1636.94,324.66,3,902,18.77,0
2022/9/22,China,Forest,1441.23,506.44,1250.94,3,812,1.09,2
2021/1/28,Nigeria,Urban,1247.31,284.2,792.19,2,107,0.7,4
2021/4/8,Indonesia,Mountain,1725.73,1278.51,2376.22,2,374,2.09,0
2020/10/8,Indonesia,Urban,1733.64,250.85,673.69,5,708,1.63,4
2020/11/13,Mexico,Urban,2119.36,443.54,259.64,1,155,8.78,1
2020/6/7,Mexico,Mountain,1589.14,556.71,562.43,2,486,18.84,1
2021/8/28,Nigeria,Suburban,3791.74,449.55,132.53,6,134,13.67,0
2020/7/26,Brazil,Forest,771.66,621.48,175.29,4,51,13.36,4
2022/11/5,Nigeria,Urban,2293.32,495.88,1457.04,1,486,8.01,2
2023/1/10,Mexico,Mountain,2358.87,221.57,1333.83,3,500,10.91,1
2022/12/14,Germany,Forest,836.13,408.08,1519.02,3,864,6.43,1
2020/3/18,Philippines,Mountain,2276.79,906.05,612,2,932,10.6,0
2023/9/17,Philippines,Mountain,2403.6,1553,421.23,1,614,15.06,1
2021/11/20,Russia,Suburban,75.35,147.95,4266.59,4,490,11.39,1
2023/6/19,Mexico,Urban,705,184.78,1136.69,5,271,8.67,2
2020/9/25,China,Mountain,4778.69,1023.85,374.26,2,74,16.98,1
2023/5/8,Russia,Mountain,1022.76,2132.2,2856.35,1,84,6.11,1
2022/2/10,India,Rural,564.12,323.77,2567.82,4,718,9.89,1
2020/11/11,Mexico,Urban,244.02,211.71,1640.14,3,392,19.57,0
2020/11/28,Brazil,Forest,644.51,1433.32,885.16,5,415,19.36,2
2021/1/5,India,Urban,1536.67,1388.66,482.33,2,706,0.62,1
2023/11/19,Russia,Suburban,524.23,26.13,697.22,1,385,10.88,0
2023/7/3,Indonesia,Suburban,2705.82,63.02,2320.79,2,482,7.07,2
2020/12/5,India,Mountain,822.48,179.11,540.17,1,506,6.18,0
2024/1/16,India,Rural,2131.32,1057.17,311.54,7,948,12.13,1
2022/6/15,USA,Rural,4329.35,568.25,1619.68,2,839,9.2,0
2020/3/30,China,Coastal,4150.12,718.62,983.71,6,528,14.79,1
2022/4/21,Indonesia,Coastal,2104.48,1774.32,559.75,3,447,1.03,0
2022/1/16,China,Rural,604.09,290.41,607.16,1,948,18.57,2
2023/10/17,China,Suburban,1620.84,787.48,96.06,4,855,11.57,3
2024/1/13,Indonesia,Urban,2155.53,1084.22,645.79,7,392,13.84,1
2021/5/1,India,Urban,7466.22,369.72,2168.96,0,838,12.29,2
2022/6/28,China,Mountain,241.03,201.36,426.76,5,740,19.79,2
2023/6/4,USA,Suburban,1625.34,1369.54,4744.23,3,329,19.73,3
2021/8/6,Mexico,Coastal,2637.91,757.75,1000.48,5,401,12.39,2
2022/7/8,India,Rural,1830.66,103.92,235.73,3,862,13.84,1
2021/4/24,Nigeria,Suburban,1985.62,1775.05,1219.49,2,246,12.56,1
2022/12/29,Germany,Mountain,868.15,853.17,425.38,3,274,6.56,2
2021/5/4,Brazil,Forest,3235.36,1160.69,1648.15,2,989,4.26,4
2021/9/25,Philippines,Suburban,1734.25,650.1,2431.28,5,96,8.35,2
2022/8/18,Mexico,Forest,1980.24,271.55,1900.43,3,234,13.81,0
2021/2/1,USA,Urban,3473.9,697.47,1868.1,4,964,1.59,1
2022/1/23,Mexico,Mountain,1311.36,1513.5,698.44,2,211,10.53,0
2023/10/21,Russia,Mountain,3998.99,446.65,437.16,1,692,8.46,0
2023/3/14,USA,Rural,505.94,202.3,1506.63,5,344,10.79,1
2022/6/21,Mexico,Suburban,2065.25,3375.4,470.03,4,141,17.27,0
2022/8/3,China,Mountain,820.08,682.73,719.79,5,636,1.43,0
2021/7/31,India,Rural,634.34,690.01,487.44,5,699,15.39,1
2022/2/21,Russia,Coastal,5578.29,468.78,544.15,3,217,13.5,1
2022/10/26,Russia,Suburban,533.94,779.74,1597.11,5,307,4.48,1
2022/12/16,Russia,Mountain,1760.36,1159,514.56,2,799,14.82,0
2022/5/7,Nigeria,Suburban,492.39,969.67,1619.35,1,606,10.18,0
2020/11/27,Mexico,Suburban,3833.8,1398.13,2421.77,3,972,9.88,2
2021/2/12,India,Urban,1205.68,696.22,627.7,6,358,9.92,1
2023/5/23,India,Suburban,3461.4,446.84,360.18,4,698,19.01,1
2020/10/10,China,Urban,2574.56,1418.99,2082.75,1,664,18.92,1
2021/5/27,USA,Mountain,6760.28,1630.42,1280.26,6,178,18.32,0
2020/4/16,Philippines,Suburban,393.4,439.47,500.91,3,722,17.79,1
2023/8/6,Germany,Coastal,699.4,207.13,753.15,2,599,1.23,0
2022/9/11,USA,Forest,3334.28,577.55,1365.17,0,618,8.31,2
2022/1/30,Nigeria,Urban,2139.38,235.51,202.47,4,210,17.95,2
2023/2/9,Philippines,Coastal,1389.91,523.22,3160.29,1,225,15.22,0
2020/7/29,Mexico,Mountain,5960.63,834.74,1960.44,4,820,9.4,2
2023/12/27,Philippines,Coastal,1667.55,199.74,1016.86,2,337,15.58,1
2022/11/22,USA,Suburban,849,560.86,3049.75,6,454,4.56,2
2020/9/12,USA,Forest,3490.07,601.63,2705.96,2,885,12.2,0
2021/8/6,China,Forest,1710.98,1207.7,856.71,2,706,10.89,2
2020/6/20,Germany,Forest,1814.62,1681.37,801.57,6,987,11.68,1
2020/11/24,Indonesia,Rural,2730.7,434.3,829.15,5,629,14.58,0
2021/7/12,Brazil,Suburban,2806.35,2459.3,1543.07,1,389,19.02,1
2022/7/9,Indonesia,Urban,690.45,1050.53,1452.76,4,317,5.65,2
2022/11/17,Indonesia,Forest,1326.08,398.17,131.72,1,267,15.28,1
2020/10/28,Mexico,Coastal,448.33,426.06,1377.7,4,862,13.08,1
2022/6/14,Brazil,Suburban,2162.85,385.64,1371.12,3,213,14.06,0
2020/7/6,Russia,Urban,5513.26,360.3,836.7,3,897,8.86,1
2021/3/30,India,Forest,718.01,1501.01,1067.61,3,740,18.92,1
2022/7/12,Russia,Suburban,362.98,1136.41,167.86,1,440,9.85,2
2021/12/16,China,Coastal,975.98,468.46,302.05,3,466,2.87,2
2020/2/24,Mexico,Urban,1380.21,292.58,469.45,2,97,13.77,4
2022/4/29,China,Urban,2823.83,1368.42,1558.66,3,243,3.01,1
2020/4/19,Indonesia,Mountain,1266.08,674.22,2506.18,3,850,6.79,1
2022/3/22,Indonesia,Coastal,2191.52,164.57,1482.17,1,767,4.95,0
2022/10/25,Philippines,Mountain,1103.92,22.91,1114.98,3,133,11.01,1
2022/2/4,China,Forest,1441.91,483.51,1738.06,4,662,7.28,2
2021/4/27,India,Urban,823.61,731.8,38.34,3,716,3.62,2
2022/3/1,Nigeria,Coastal,602.47,886.08,2361.72,4,96,15.92,0
2020/6/16,Germany,Coastal,2895.41,1777.59,906.9,4,283,9.64,0
2022/2/6,Indonesia,Rural,1169.74,86.71,2152.44,2,902,9.36,3
2021/4/4,India,Suburban,2309.33,680.38,1655.59,2,348,17.78,0
2020/2/27,Indonesia,Forest,811.84,564.71,500.56,0,897,11.01,1
2021/10/14,Nigeria,Suburban,1675.95,208.98,1228.13,2,196,14.34,1
2020/7/21,Philippines,Urban,163.58,1240.11,543.28,4,245,6.9,1
2024/1/3,India,Forest,1243.73,467.21,1441.24,3,955,11.45,0
2023/8/24,Philippines,Suburban,892.35,558.64,3427.3,2,71,14.67,1
2021/11/17,China,Rural,3729.37,267.34,1446.12,6,243,6.28,1
2020/10/26,Germany,Rural,513.08,662.3,479,1,435,13.93,3
2020/10/8,Philippines,Coastal,1489.81,924.38,1962.29,2,413,11.59,1
2020/3/19,Mexico,Rural,2143.26,656.23,453.61,6,915,8.97,0
2021/8/10,Nigeria,Forest,3380.25,379.11,2434.45,1,323,14.4,0
2022/8/25,Brazil,Urban,3065.51,988.34,376.49,2,433,6.68,1
2023/11/26,Nigeria,Suburban,1584.54,1011.23,2207.33,5,257,14.43,1
2020/10/11,Mexico,Mountain,1762.53,903.7,644.19,3,324,11.25,1
2023/12/15,USA,Suburban,3727.1,1218.01,1561.75,7,778,5.29,1
2022/8/18,Indonesia,Forest,1560.91,388.14,1977.07,2,975,13.53,2
2022/7/7,Mexico,Suburban,1908.17,334.68,1216.25,2,545,17.75,3
2023/6/14,Brazil,Rural,3810.52,280.62,711.35,1,951,6.55,0
2020/1/11,Mexico,Suburban,7374.1,184.65,1253.13,0,588,16.34,2
2020/6/11,Indonesia,Rural,2032.39,331.63,906.89,2,576,7.05,2
2020/2/8,Russia,Coastal,2454.41,365.91,1043.03,2,208,16.51,0
2021/6/8,Mexico,Coastal,3002.29,282.56,202.8,4,989,1.5,2
2021/3/17,Mexico,Coastal,3785.88,553.11,1702.69,1,775,0.64,2
2020/11/2,Russia,Forest,3438.31,126.45,1187.98,6,509,2.71,1
2023/1/28,Brazil,Suburban,1032.15,1217.77,751.79,3,443,17.54,1
2024/1/29,Nigeria,Mountain,2133.99,512.21,81.73,6,966,10.91,0
2023/5/31,USA,Coastal,3454.67,726.71,1061.97,5,992,12.08,1
2022/12/16,USA,Urban,4333.29,198.2,1526.6,1,488,16.92,2
2022/5/16,Nigeria,Urban,1491.93,577.32,561.8,3,428,1.49,0
2020/8/15,Nigeria,Coastal,2096.17,882.27,524.06,5,912,8.05,0
2021/8/13,Nigeria,Coastal,2276.27,665.21,717.9,1,213,13.04,0
2021/5/1,China,Mountain,1718.11,1362.03,521.15,4,688,8.39,4
2021/9/8,USA,Mountain,2056.41,757.06,435.7,3,379,1.13,1
2020/9/6,Philippines,Forest,10337.93,119.32,505.23,1,619,13.19,0
2020/4/7,Mexico,Forest,1443.22,387.54,210.59,2,196,8.13,1
2021/5/3,Germany,Urban,1533.12,176.24,2355.32,3,817,0.87,1
2022/5/9,Mexico,Mountain,320.27,1166.88,2659.78,2,159,3.83,1
2023/8/1,India,Suburban,260.64,572.5,1459.8,3,443,4.74,1
2023/6/29,Brazil,Forest,2393.94,1424.47,2271.77,3,610,10.46,0
2022/7/25,Nigeria,Suburban,3464.33,128.81,465.76,3,231,4.13,0
2020/5/8,Germany,Forest,3037.88,404.13,1516.11,3,622,7.55,0
2020/8/15,USA,Coastal,809.81,766.81,1486.03,2,492,15.14,0
2022/10/20,Philippines,Mountain,2914.68,321.73,1268.35,1,796,16.25,0
2023/5/7,Philippines,Forest,1514.01,125.61,699.44,1,803,16.01,1
2023/1/2,USA,Coastal,1232.56,1656.03,1000.95,4,179,14.05,2
2020/2/3,India,Suburban,461.81,1225.05,1229.08,2,892,11.07,2
2023/7/18,Nigeria,Suburban,903.8,321.66,1206.5,1,825,11.24,0
2022/11/21,Russia,Urban,2434.28,631.65,409.82,2,452,19.09,1
2023/3/23,Brazil,Rural,2117.4,190.79,2544.77,4,554,17.62,2
2021/5/10,Russia,Mountain,1893.18,362.77,1066.92,1,769,13.17,0
2024/1/11,China,Urban,139.94,117.66,1785.14,4,703,9.64,0
2020/10/21,Mexico,Urban,1907.86,2385.17,615.18,3,71,14.72,0
2021/8/19,China,Mountain,1018.9,634.66,1443.23,3,66,1.72,1
2022/5/29,India,Rural,2128.67,383.19,1126.58,2,924,18.92,1
2020/1/4,Mexico,Coastal,3863.7,81.52,453.91,1,880,11.18,0
2023/6/13,Nigeria,Urban,1152.4,443.64,1013.35,3,683,10.3,1
2021/12/23,Mexico,Urban,1803.8,383.55,776.01,0,331,6.17,0
2021/5/7,Mexico,Rural,5937.3,267.87,846.23,2,276,0.57,0
2023/3/14,Germany,Coastal,2050.99,398.92,2023.65,4,469,1.69,0
2022/5/3,Germany,Urban,1638.07,149.95,920.52,1,422,5.63,1
2021/1/18,India,Suburban,821.98,1335.51,1935.37,0,350,11.06,1
2023/9/22,China,Rural,2971.46,1209.22,1549.68,0,335,2.13,2
2023/9/30,USA,Mountain,697.97,1522.21,1104.3,4,165,19.46,0
2020/6/24,Nigeria,Rural,3979.41,68.11,2107.95,1,198,8.51,0
2022/12/8,Mexico,Rural,2680.5,2280.49,1988.77,3,453,6.67,1
2022/1/8,Brazil,Forest,1049.91,518.17,1106.19,4,731,10.74,1
2020/5/18,Brazil,Suburban,847.23,118.18,1173.94,1,139,1.77,1
2022/12/13,Indonesia,Urban,865.7,167.09,2124.28,3,168,17.08,0
2023/1/19,Mexico,Coastal,266.41,546.47,1623.53,2,745,9.48,2
2022/11/5,Mexico,Mountain,2352.55,786.95,2526.11,3,957,3.98,0
2022/11/5,India,Suburban,166.59,322.91,904.71,2,825,3.65,3
2023/2/8,Brazil,Forest,1558,358.34,341.67,2,788,7.54,1
2020/2/11,USA,Rural,1480.04,303.75,545.59,2,142,11.68,1
2022/3/10,USA,Mountain,1279.48,1060.74,132.7,2,678,8.63,0
2022/8/20,Russia,Coastal,2340.92,256.78,512.94,4,496,12.14,2
2020/3/30,Brazil,Mountain,1052.16,254.28,1610.44,3,361,14.26,2
2023/7/25,USA,Mountain,1911.52,2368.48,917.09,2,952,15.1,1
2022/3/3,Mexico,Suburban,3978.88,200.18,450.37,3,367,8.32,0
2022/2/3,Russia,Suburban,2543.71,131.11,628.41,4,170,14.48,3
2021/6/3,Brazil,Urban,1188.93,552.8,1269.29,4,366,3.26,1
2020/2/3,Indonesia,Coastal,1676.86,325.19,657.42,3,187,10.51,2
2022/1/1,India,Rural,1280.66,619.43,833.24,5,792,1.91,1
2020/5/18,Germany,Urban,1463.39,1154.26,218.29,0,867,5.26,3
2021/12/7,Nigeria,Urban,1955.75,482.67,2317.76,1,709,11.87,3
2021/5/8,India,Rural,439.94,659.75,2555.16,2,333,14.94,1
2023/9/7,Brazil,Forest,336.78,1242.57,473.96,4,703,2.36,4
2023/7/10,Brazil,Suburban,759.36,713.45,751.83,3,893,4.54,2
2020/7/31,India,Coastal,2421.56,325.94,112.45,4,569,19.84,1
2023/4/6,Indonesia,Mountain,2663.3,1276.17,2182.99,2,554,7.08,1
2021/11/11,China,Forest,2947.83,814.07,294.1,0,440,6.04,0
2020/9/30,Mexico,Coastal,787.44,1879.59,976.41,1,54,2.16,1
2020/3/31,Brazil,Suburban,1795.97,1477.81,386.02,4,818,14.05,1
2021/12/22,Philippines,Suburban,1219.69,323.99,994.88,2,416,10.41,1
2023/1/23,USA,Coastal,1511.98,608.32,1891.74,3,890,3.57,0
2021/11/24,China,Mountain,1201.87,496.34,1542,6,541,12.84,1
2023/8/9,Russia,Forest,2039.06,68.69,1628.57,3,807,10.75,2
2020/12/24,Russia,Suburban,942.6,192.25,259.84,2,515,11.52,0
2023/11/3,Germany,Suburban,3683.14,2341.37,955.94,2,284,19.9,3
2022/8/9,Russia,Forest,3705.47,183.22,3709.25,2,411,1.06,0
2023/11/25,Russia,Forest,2367.8,328.01,1211.52,5,571,18.34,0
2022/9/7,Nigeria,Mountain,3393.98,358.51,1024.88,3,291,16.92,0
2023/7/17,India,Mountain,421.9,438.82,807.15,1,491,8.6,0
2021/1/8,Russia,Coastal,3829.46,374.36,1125.25,5,882,17.68,1
2020/10/3,Brazil,Forest,2206.59,1996.27,992.07,3,237,13.15,1
2020/5/9,Mexico,Rural,992.73,203.4,3275.03,3,453,17.84,0
2024/1/6,India,Coastal,908.01,24.29,1807.8,2,875,12.1,0
2022/7/26,Philippines,Rural,4725.77,577.82,898.22,2,476,4.71,2
2020/3/16,Brazil,Coastal,2980.86,768.95,1742.36,4,462,11.74,1
2021/8/23,Philippines,Rural,1480.49,1005.49,510.62,3,563,3.99,1
2021/2/16,India,Mountain,416.67,2050.63,979.51,6,203,3.25,1
2020/3/30,Brazil,Coastal,3962.26,284.36,657.35,0,252,13.25,1
2021/2/12,Nigeria,Coastal,607,3.7,1657.47,3,266,18.98,1
2020/3/26,Mexico,Urban,1237.93,239.14,922.59,4,531,11.98,1
2021/10/8,Brazil,Rural,1478.87,127.79,1112.48,2,364,16.02,2
2021/9/27,China,Coastal,895.83,860.2,865.94,2,666,3.78,1
2022/11/21,China,Coastal,1426.93,785.46,1314.16,2,50,13.26,1
2022/3/26,Philippines,Mountain,1657.59,798.77,1676.63,2,815,14.79,1
2023/1/17,Brazil,Rural,1403.52,568.03,2560.71,1,552,1.31,0
2022/8/27,China,Forest,2114.14,392.42,799.09,5,848,2.39,1
2021/6/2,Germany,Rural,4842.68,254.78,408.95,2,855,15.74,1
2020/3/15,Russia,Suburban,439.05,651.34,1368.63,2,327,9.08,1
2023/8/17,Russia,Forest,1878.74,920.34,310.61,1,243,8.41,0
2021/1/26,India,Coastal,613.46,325.63,779.28,6,992,18.45,2
2021/8/8,Germany,Rural,394.64,221.69,228.4,2,818,19.84,0
2022/1/1,Indonesia,Rural,3218.57,565.07,5764.09,2,811,15.41,0
2020/4/7,Mexico,Suburban,2000.48,350.39,2332.89,3,297,15.96,2
2023/9/4,USA,Suburban,367.72,1303.16,2179.71,5,137,4.56,5
2021/11/10,Indonesia,Suburban,1425.89,1201.95,2650.78,1,483,4.25,0
2021/7/13,Russia,Rural,761.25,909.14,2011.97,6,469,19.62,1
2020/9/11,Mexico,Rural,1466,591.49,1217.36,5,302,14.05,0
2022/1/23,China,Rural,2730.7,986.39,1244.42,6,478,13.89,0
2022/6/13,Indonesia,Urban,2537.57,366.73,2473.11,5,213,6.08,1
2022/3/30,China,Urban,1208.99,1171.25,2589.22,3,544,17.79,0
2022/6/19,Nigeria,Coastal,3323.02,1341.15,444.76,3,211,1.37,2
2022/3/2,India,Forest,4190.47,516.45,901.74,2,556,5.85,1
2021/11/25,Mexico,Rural,2762.57,405.73,1082.14,3,314,4.01,0
2021/1/17,Mexico,Mountain,1046.88,716.35,2056.73,6,159,14.37,2
2022/10/13,Indonesia,Coastal,1504.33,176.63,514.57,5,901,14.45,1
2023/11/18,Brazil,Coastal,4741.3,814.72,463.34,2,949,10.93,1
2022/10/15,India,Rural,1284.54,548.97,285.03,1,768,0.6,0
2022/1/22,India,Rural,2543.26,1166.9,667.87,7,368,17.54,3
2022/11/29,Philippines,Forest,884.97,588.49,771.52,4,181,19.13,1
2021/6/30,Philippines,Suburban,3339.08,507.5,2989.54,2,182,4.45,0
2020/6/18,Russia,Urban,796.52,77.69,1890.48,3,443,16.92,1
2024/1/29,Mexico,Suburban,1556.32,994.79,2055.9,5,669,19.48,0
2022/5/19,Mexico,Coastal,2479.49,812.81,395.36,2,733,6.88,2
2020/6/10,Brazil,Coastal,5393.01,497.98,858.37,2,601,4.11,1
2022/5/31,China,Rural,1973.24,517.53,1722.67,3,853,19.56,3
2023/5/18,USA,Coastal,1350.05,478.74,1145.04,5,84,1.66,1
2021/1/4,Nigeria,Mountain,1269.02,519.04,1511.81,3,620,5.88,0
2023/1/22,USA,Forest,3239.22,1083.75,290.38,3,754,14.97,0
2021/8/24,Russia,Rural,2337.87,1091.7,1108.59,2,771,12.54,0
2021/10/19,Mexico,Forest,2692.62,421.2,1790.85,4,421,13.85,0
2020/7/29,Indonesia,Coastal,4519.99,296.14,409.06,7,80,14.31,1
2020/6/12,Indonesia,Urban,1745.45,692.46,163.54,1,223,13.88,0
2021/11/2,Indonesia,Urban,2219.92,500.62,392.61,3,866,7.17,1
2023/9/15,USA,Mountain,1255.02,283.55,2450.4,3,439,6.57,0
2021/8/28,Philippines,Mountain,855.01,554.87,335.17,3,759,8.86,2
2021/9/19,China,Rural,1008.67,840.82,1040.11,2,155,16.25,0
2022/7/2,USA,Mountain,93.51,66.25,156.1,1,324,18.8,2
2023/5/19,Brazil,Coastal,2461.55,2596.87,463.16,4,145,9.38,2
2024/1/9,Indonesia,Rural,2282.82,1498.09,1199.89,4,731,2.17,4
2022/5/22,Philippines,Urban,2424.34,264.36,1021.25,6,79,18.8,1
2020/12/7,India,Suburban,804.96,79.84,2184.81,3,843,2.07,1
2023/11/13,Mexico,Forest,1023.82,736.11,1398.34,3,948,3.6,2
2022/6/28,Germany,Forest,995.41,913.22,409,3,210,17.42,1
2021/12/20,Mexico,Coastal,3564.23,137.36,847.55,3,355,11.25,2
2022/7/4,Brazil,Suburban,1919.1,2092.88,710.27,6,976,7.38,0
2020/3/27,China,Suburban,1731.14,411.94,80.99,5,672,18.65,1
2024/1/28,Brazil,Coastal,2869.31,353.37,3043.72,5,773,19.23,0
2021/12/23,China,Mountain,998.31,260.7,1059.29,3,245,6.95,1
2023/6/13,Brazil,Coastal,2180.77,1134.68,1213.22,4,657,17.43,3
2022/6/9,USA,Forest,5856.96,1155.06,1682.74,2,387,13.73,0
2021/7/16,Philippines,Suburban,3949.81,185.98,1699.37,1,187,5.85,2
2023/8/2,Germany,Rural,2156.84,495.4,1833.49,1,839,18.86,1
2020/4/27,Nigeria,Forest,1781.12,804.65,745,3,496,1.73,2
2020/6/2,Nigeria,Suburban,2409.37,1674.97,670.91,0,359,6.7,2
2023/10/6,Indonesia,Mountain,4320.34,254.15,2244.75,4,228,8.23,0
2023/7/29,USA,Coastal,4117.16,390.94,3096.27,2,386,13.97,0
2022/4/11,Brazil,Suburban,4808.58,34.56,155.36,6,283,1.25,2
2022/1/14,China,Urban,2000.3,528.08,2187.11,4,298,17.85,0
2022/11/16,Philippines,Suburban,164.78,901.36,848.01,2,181,13.35,2
2023/10/23,Brazil,Mountain,5587.19,385.54,968.91,5,298,5.86,0
2020/11/23,USA,Urban,853.32,606.32,38.66,1,854,13.34,2
2020/3/4,Nigeria,Rural,2836.54,347.2,1039.14,7,504,10.97,1
2020/10/19,Germany,Suburban,169.53,664.72,624.31,2,548,7.06,1
2023/5/29,Germany,Forest,1703.68,1189.87,68.86,1,112,1.06,1
2023/10/20,Nigeria,Urban,1286.42,100.12,2403.02,5,868,11.25,0
2022/6/16,Philippines,Coastal,4815.82,61.27,1202.55,3,441,2.1,0
2020/3/12,China,Urban,2176.96,807.77,1347.23,1,306,16.3,0
2020/9/15,Philippines,Mountain,1690.03,793.84,2388.89,6,297,2.23,0
2020/5/17,Indonesia,Forest,2354.32,1354.37,1722.37,5,313,8.86,2
2021/4/28,Philippines,Rural,45.78,808.29,276.66,4,516,8.97,2
2023/8/14,Philippines,Mountain,978.57,949.96,2017.25,4,898,11.35,0
2022/1/20,Nigeria,Coastal,1112.44,300.31,202.85,3,410,1.27,1
2022/1/11,Nigeria,Urban,2625.28,1274.81,1625.36,4,929,4.47,2
2022/2/23,Russia,Coastal,691.03,307.08,3552.17,2,442,4.39,1
